Fecha,Valor Cuota,Patrimonio,Nº Partícipes,Nº de Cuotas,Tipo Cambio
02/10/1997,11.958617,"268,801,707.00","1,653",0,2.638
03/10/1997,11.961327,"269,001,986.00","1,660",0,2.637
04/10/1997,11.96377,"269,068,806.00","1,662",0,2.637
05/10/1997,11.966214,"269,123,766.00","1,662",0,2.637
06/10/1997,11.968399,"269,304,991.00","1,663",0,2.639
07/10/1997,11.969618,"269,988,435.00","1,663",0,2.645
08/10/1997,11.972416,"270,085,932.00","1,664",0,2.645
09/10/1997,11.9743,"269,957,192.00","1,669",0,2.648
10/10/1997,11.979751,"278,491,445.00","1,672",0,2.651
11/10/1997,11.982084,"278,582,874.00","1,676",0,2.651
12/10/1997,11.984689,"278,643,440.00","1,676",0,2.651
13/10/1997,11.987074,"278,486,970.00","1,675",0,2.652
14/10/1997,11.98957,"277,482,010.00","1,679",0,2.649
15/10/1997,11.99547,"276,746,678.00","1,687",0,2.6465
16/10/1997,11.996277,"278,662,778.00","1,696",0,2.6465
17/10/1997,11.999704,"279,218,639.00","1,699",0,2.6475
18/10/1997,12.00286,"279,297,294.00","1,700",0,2.6475
19/10/1997,12.005307,"279,354,307.00","1,700",0,2.6475
20/10/1997,12.00501,"280,347,144.00","1,700",0,2.6525
21/10/1997,12.000822,"275,685,087.00","1,710",0,2.656
22/10/1997,12.00327,"276,087,706.00","1,715",0,2.668
23/10/1997,12.00586,"278,081,728.00","1,715",0,2.668
24/10/1997,12.0079,"279,044,685.00","1,714",0,2.6755
25/10/1997,12.01319,"279,577,745.00","1,717",0,2.6755
26/10/1997,12.01058,"279,516,936.00","1,717",0,2.6755
27/10/1997,12.008668,"282,350,200.00","1,726",0,2.6935
28/10/1997,12.00968,"284,908,958.00","1,724",0,2.72
29/10/1997,12.01522,"282,060,962.00","1,727",0,2.691
30/10/1997,12.015973,"274,677,578.00","1,730",0,2.706
31/10/1997,12.019033,"278,244,940.00","1,734",0,2.71
01/11/1997,12.021488,"278,727,428.00","1,735",0,2.71
02/11/1997,12.023941,"278,784,311.00","1,735",0,2.71
03/11/1997,12.028656,"282,114,467.00","1,741",0,2.7045
04/11/1997,12.028454,"282,385,913.00","1,739",0,2.7045
05/11/1997,12.03254,"280,392,361.00","1,741",0,2.712
06/11/1997,12.035676,"285,047,343.00","1,747",0,2.7115
07/11/1997,12.033739,"287,051,976.00","1,752",0,2.722
08/11/1997,12.037725,"287,707,872.00","1,754",0,2.722
09/11/1997,12.040201,"287,767,039.00","1,754",0,2.722
10/11/1997,12.038786,"288,329,443.00","1,752",0,2.7245
11/11/1997,12.044129,"289,521,063.00","1,758",0,2.73
12/11/1997,12.045366,"282,494,388.00","1,763",0,2.735
13/11/1997,12.044547,"278,326,575.00","1,765",0,2.733
14/11/1997,12.052577,"278,739,241.00","1,773",0,2.7305
15/11/1997,12.054958,"280,263,403.00","1,775",0,2.7305
16/11/1997,12.058916,"280,355,428.00","1,775",0,2.7305
17/11/1997,12.062171,"282,482,541.00","1,785",0,2.723
18/11/1997,12.065379,"286,568,808.00","1,796",0,2.7185
19/11/1997,12.067387,"287,477,444.00","1,806",0,2.714
20/11/1997,12.069352,"287,193,502.00","1,812",0,2.71
21/11/1997,12.085899,"288,175,979.00","1,825",0,2.712
22/11/1997,12.088819,"288,370,896.00","1,830",0,2.712
23/11/1997,12.090682,"288,427,274.00","1,830",0,2.712
24/11/1997,12.092717,"291,164,988.00","1,841",0,2.7165
25/11/1997,12.090963,"292,458,998.00","1,845",0,2.7275
26/11/1997,12.094152,"295,059,606.00","1,856",0,2.7225
27/11/1997,12.096533,"295,963,089.00","1,869",0,2.722
28/11/1997,12.093047,"288,553,271.00","1,875",0,2.7205
29/11/1997,12.095264,"288,713,873.00","1,878",0,2.7205
30/11/1997,12.098813,"288,815,446.00","1,878",0,2.7205
01/12/1997,12.101308,"289,086,603.00","1,885",0,2.7225
02/12/1997,12.114795,"290,306,250.00","1,899",0,2.7185
03/12/1997,12.116915,"290,534,626.00","1,910",0,2.716
04/12/1997,12.122096,"291,508,392.00","1,917",0,2.7155
05/12/1997,12.123975,"292,312,176.00","1,922",0,2.7125
06/12/1997,12.126554,"292,874,383.00","1,930",0,2.7125
07/12/1997,12.13133,"292,989,737.00","1,930",0,2.7125
08/12/1997,12.134023,"293,054,765.00","1,930",0,2.7125
09/12/1997,12.136259,"288,634,766.00","1,934",0,2.7135
10/12/1997,12.138725,"288,302,698.00","1,931",0,2.712
11/12/1997,12.141492,"288,704,359.00","1,932",0,2.714
12/12/1997,12.144468,"288,315,422.00","1,934",0,2.7125
13/12/1997,12.149074,"288,473,054.00","1,937",0,2.7125
14/12/1997,12.151786,"288,537,446.00","1,837",0,2.7125
15/12/1997,12.148889,"288,798,798.00","1,949",0,2.711
16/12/1997,12.15223,"289,618,479.00","1,960",0,2.7125
17/12/1997,12.155105,"289,662,426.00","1,960",0,2.7095
18/12/1997,12.15819,"285,750,668.00","1,966",0,2.7105
19/12/1997,12.155585,"286,580,051.00","1,977",0,2.7145
20/12/1997,12.158366,"286,887,739.00","1,982",0,2.7145
21/12/1997,12.160699,"286,942,808.00","1,982",0,2.7145
22/12/1997,12.168501,"286,548,592.00","1,984",0,2.7135
23/12/1997,12.170992,"285,655,178.00","1,987",0,2.717
24/12/1997,12.173959,"285,861,001.00","1,987",0,2.717
25/12/1997,12.176344,"281,496,429.00","1,984",0,2.717
26/12/1997,12.179083,"282,420,675.00","1,965",0,2.7195
27/12/1997,12.182377,"282,728,203.00","1,968",0,2.7195
28/12/1997,12.185332,"282,796,787.00","1,968",0,2.7195
29/12/1997,12.191987,"277,965,849.00","1,972",0,2.726
30/12/1997,12.195172,"279,404,050.00","1,976",0,2.73
31/12/1997,12.204432,"289,812,743.00","1,980",0,2.7285
01/01/1998,12.207023,"289,864,227.98","1,980",0,2.7285
02/01/1998,12.209828,"289,318,430.48","1,993",0,2.723
03/01/1998,12.212573,"289,776,002.31","1,997",0,2.723
04/01/1998,12.214938,"289,832,106.84","1,997",0,2.723
05/01/1998,12.217271,"290,080,691.34","2,000",0,2.7245
06/01/1998,12.220085,"291,124,560.00","2,008",0,2.7285
07/01/1998,12.222701,"294,544,019.11","2,026",0,2.7305
08/01/1998,12.226378,"295,492,060.00","2,025",0,2.7385
09/01/1998,12.227649,"296,932,381.00","2,034",0,2.7355
10/01/1998,12.22989,"297,369,067.00","2,043",0,2.7355
11/01/1998,12.231974,"286,476,803.00","2,043",0,2.7355
12/01/1998,12.2343,"287,636,776.00","2,042",0,2.7475
13/01/1998,12.2367,"287,938,034.00","2,055",0,2.74
14/01/1998,12.23673,"288,679,593.00","2,066",0,2.7415
15/01/1998,12.241983,"297,545,762.00","2,060",0,2.7405
16/01/1998,12.256063,"297,946,053.88","2,066",0,2.739
17/01/1998,12.259028,"298,274,962.00","2,069",0,2.739
18/01/1998,12.261764,"298,576,466.00","2,070",0,2.739
19/01/1998,12.264653,"298,735,404.00","2,082",0,2.7355
20/01/1998,12.266847,"300,570,326.00","2,090",0,2.739
21/01/1998,12.26854,"300,053,994.00","2,093",0,2.745
22/01/1998,12.270599,"300,777,779.00","2,096",0,2.751
23/01/1998,12.273312,"305,888,265.29","2,106",0,2.751
24/01/1998,12.27597,"305,997,773.26","2,110",0,2.751
25/01/1998,12.278708,"306,039,030.18","2,110",0,2.751
26/01/1998,12.278275,"306,928,177.00","2,111",0,2.759
27/01/1998,12.280179,"309,312,713.00","2,121",0,2.763
28/01/1998,12.280951,"310,496,330.00","2,123",0,2.7615
29/01/1998,12.283858,"311,340,901.00","2,134",0,2.7655
30/01/1998,12.287128,"313,696,492.37","2,142",0,2.7705
31/01/1998,12.289029,"313,835,226.00","2,145",0,2.7705
01/02/1998,12.291605,"313,899,575.00","2,145",0,2.7705
02/02/1998,12.293477,"315,792,927.00","2,152",0,2.7805
03/02/1998,12.29614,"315,897,301.00","2,157",0,2.775
04/02/1998,12.298418,"317,997,204.00","2,168",0,2.7825
05/02/1998,12.300194,"332,010,490.48","2,174",0,2.794
06/02/1998,12.299832,"321,236,254.00","2,179",0,2.801
07/02/1998,12.302772,"322,414,262.00","2,185",0,2.801
08/02/1998,12.305218,"322,475,905.00","2,185",0,2.801
09/02/1998,12.306874,"330,012,172.00","2,194",0,2.802
10/02/1998,12.308031,"331,038,795.00","2,197",0,2.808
11/02/1998,12.311501,"330,114,779.00","2,200",0,2.797
12/02/1998,12.314413,"328,846,308.00","2,206",0,2.782
13/02/1998,12.313472,"330,151,390.00","2,209",0,2.7845
14/02/1998,12.315869,"330,219,097.00","2,210",0,2.7845
15/02/1998,12.319435,"330,299,764.00","2,210",0,2.7845
16/02/1998,12.321427,"332,677,093.00","2,214",0,2.789
17/02/1998,12.324088,"332,960,488.00","2,220",0,2.785
18/02/1998,12.325867,"334,440,655.00","2,228",0,2.794
19/02/1998,12.328782,"336,268,528.00","2,231",0,2.8015
20/02/1998,12.330848,"337,212,346.00","2,235",0,2.8045
21/02/1998,12.333523,"337,332,199.00","2,236",0,2.8045
22/02/1998,12.335872,"337,385,591.00","2,236",0,2.8045
23/02/1998,12.338322,"338,602,407.00","2,244",0,2.815
24/02/1998,12.342215,"340,755,460.00","2,245",0,2.821
25/02/1998,12.347,"331,113,868.00","2,251",0,2.8135
26/02/1998,12.349652,"331,387,864.00","2,251",0,2.815
27/02/1998,12.352863,"331,885,143.00","2,266",0,2.81
28/02/1998,12.348049,"331,822,597.00","2,262",0,2.81
01/03/1998,12.34961,"331,856,416.00","2,262",0,2.81
02/03/1998,12.355015,"333,797,749.00","2,270",0,2.8145
03/03/1998,12.357327,"336,523,955.00","2,274",0,2.8145
04/03/1998,12.361067,"336,563,899.00","2,278",0,2.812
05/03/1998,12.366369,"326,017,474.00","2,275",0,2.8095
06/03/1998,12.369011,"327,164,109.00","2,290",0,2.8055
07/03/1998,12.371176,"327,432,317.39","2,297",0,2.8055
08/03/1998,12.373448,"327,484,255.04","2,297",0,2.8055
09/03/1998,12.376849,"326,976,754.84","2,304",0,2.7995
10/03/1998,12.379358,"326,248,461.79","2,295",0,2.792
11/03/1998,12.380852,"328,776,542.78","2,296",0,2.7945
12/03/1998,12.384152,"329,427,399.91","2,297",0,2.8015
13/03/1998,12.387655,"329,978,462.20","2,290",0,2.8045
14/03/1998,12.389897,"330,220,501.13","2,290",0,2.8045
15/03/1998,12.39186,"330,267,121.05","2,290",0,2.8045
16/03/1998,12.395888,"330,270,071.82","2,294",0,2.8
17/03/1998,12.400247,"330,366,667.70","2,265",0,2.796
18/03/1998,12.404293,"330,429,175.10","2,276",0,2.7945
19/03/1998,12.40668,"333,041,687.17","2,285",0,2.792
20/03/1998,12.409708,"341,433,687.18","2,294",0,2.802
21/03/1998,12.410027,"341,514,776.74","2,298",0,2.802
22/03/1998,12.412132,"341,568,213.44","2,298",0,2.802
23/03/1998,12.410382,"336,518,794.24","2,302",0,2.8095
24/03/1998,12.411009,"341,455,936.43","2,304",0,2.815
25/03/1998,12.412074,"353,648,771.95","2,311",0,2.8165
26/03/1998,12.414741,"343,253,629.72","2,307",0,2.8135
27/03/1998,12.416739,"343,822,676.75","2,311",0,2.815
28/03/1998,12.419377,"343,927,234.35","2,313",0,2.815
29/03/1998,12.421568,"343,950,596.34","2,313",0,2.815
30/03/1998,12.426222,"342,909,029.90","2,318",0,2.8145
31/03/1998,12.424523,"342,834,774.20","2,334",0,2.808
01/04/1998,12.427345,"341,201,058.95","2,339",0,2.8045
02/04/1998,12.431067,"342,472,707.19","2,338",0,2.811
03/04/1998,12.430894,"342,629,481.36","2,338",0,2.8135
04/04/1998,12.434634,"342,991,738.14","2,346",0,2.8135
05/04/1998,12.436811,"343,041,924.28","2,346",0,2.8135
06/04/1998,12.439935,"343,924,391.46","2,347",0,2.8125
07/04/1998,12.442827,"338,899,624.97","2,346",0,2.811
08/04/1998,12.446923,"338,365,053.96","2,349",0,2.8095
09/04/1998,12.449501,"338,449,201.04","2,351",0,2.8095
10/04/1998,12.451918,"338,508,139.77","2,351",0,2.8095
11/04/1998,12.4545,"338,572,448.93","2,351",0,2.8095
12/04/1998,12.457082,"338,634,819.16","2,351",0,2.8095
13/04/1998,12.461282,"338,585,359.59","2,341",0,2.813
14/04/1998,12.459389,"338,996,890.93","2,352",0,2.818
15/04/1998,12.459474,"339,550,532.89","2,359",0,2.8195
16/04/1998,12.461438,"340,214,835.71","2,364",0,2.8235
17/04/1998,12.464569,"340,138,064.99","2,373",0,2.8185
18/04/1998,12.467157,"340,225,484.96","2,374",0,2.8185
19/04/1998,12.469746,"340,295,871.43","2,374",0,2.8185
20/04/1998,12.472596,"339,809,557.10","2,376",0,2.8185
21/04/1998,12.477546,"339,907,846.35","2,380",0,2.8205
22/04/1998,12.478097,"341,203,584.48","2,383",0,2.8245
23/04/1998,12.479024,"341,856,112.06","2,387",0,2.828
24/04/1998,12.479093,"341,633,053.49","2,392",0,2.827
25/04/1998,12.481631,"341,411,354.85","2,397",0,2.827
26/04/1998,12.484169,"341,476,609.16","2,397",0,2.827
27/04/1998,12.487757,"340,302,524.43","2,398",0,2.828
28/04/1998,12.488405,"339,944,566.69","2,401",0,2.824
29/04/1998,12.488064,"341,062,316.15","2,411",0,2.8255
30/04/1998,12.490847,"358,369,344.17","2,416",0,2.825
01/05/1998,12.493324,"358,449,491.19","2,417",0,2.825
02/05/1998,12.494371,"358,561,926.88","2,418",0,2.825
03/05/1998,12.496852,"358,609,212.38","2,418",0,2.825
04/05/1998,12.497175,"353,538,202.79","2,417",0,2.8315
05/05/1998,12.498952,"347,487,183.06","2,419",0,2.832
06/05/1998,12.499167,"347,741,473.34","2,422",0,2.836
07/05/1998,12.499667,"348,502,951.68","2,424",0,2.839
08/05/1998,12.503021,"349,365,147.35","2,432",0,2.8385
09/05/1998,12.505428,"349,517,390.61","2,435",0,2.8385
10/05/1998,12.507697,"349,570,008.30","2,435",0,2.8385
11/05/1998,12.507213,"349,743,812.41","2,433",0,2.842
12/05/1998,12.510755,"335,011,638.37","2,433",0,2.8415
13/05/1998,12.515424,"335,160,535.97","2,425",0,2.841
14/05/1998,12.518942,"334,805,069.76","2,424",0,2.8395
15/05/1998,12.520421,"334,595,033.25","2,422",0,2.8415
16/05/1998,12.52273,"334,876,321.96","2,430",0,2.8415
17/05/1998,12.524671,"334,924,118.81","2,430",0,2.8415
18/05/1998,12.526612,"333,508,942.92","2,430",0,2.842
19/05/1998,12.52959,"331,236,745.97","2,423",0,2.8425
20/05/1998,12.532163,"331,409,498.79","2,428",0,2.841
21/05/1998,12.535728,"330,924,890.10","2,427",0,2.8425
22/05/1998,12.534666,"331,382,470.70","2,431",0,2.843
23/05/1998,12.536715,"331,726,204.58","2,436",0,2.843
24/05/1998,12.539329,"331,780,605.98","2,436",0,2.843
25/05/1998,12.547092,"331,447,823.73","2,428",0,2.8445
26/05/1998,12.549679,"331,534,025.01","2,426",0,2.846
27/05/1998,12.552322,"331,878,176.62","2,431",0,2.8505
28/05/1998,12.553604,"332,794,809.07","2,431",0,2.86
29/05/1998,12.556568,"333,614,623.73","2,432",0,2.8605
30/05/1998,12.559867,"333,913,590.81","2,436",0,2.8605
31/05/1998,12.55982,"333,912,347.99","2,436",0,2.8605
01/06/1998,12.564776,"334,720,077.15","2,436",0,2.8675
02/06/1998,12.567369,"334,246,976.94","2,439",0,2.866
03/06/1998,12.564025,"333,528,906.93","2,438",0,2.866
04/06/1998,12.565741,"334,743,156.21","2,440",0,2.876
05/06/1998,12.569648,"336,910,493.20","2,437",0,2.8945
06/06/1998,12.572092,"337,044,468.41","2,440",0,2.8945
07/06/1998,12.574537,"337,101,228.19","2,440",0,2.8945
08/06/1998,12.582198,"335,331,934.31","2,440",0,2.893
09/06/1998,12.585092,"334,725,715.19","2,439",0,2.89
10/06/1998,12.588727,"333,717,181.98","2,433",0,2.8935
11/06/1998,12.591037,"333,846,936.03","2,435",0,2.8945
12/06/1998,12.590346,"336,232,518.12","2,436",0,2.9055
13/06/1998,12.592883,"336,469,362.19","2,438",0,2.9055
14/06/1998,12.595423,"336,527,981.01","2,438",0,2.9055
15/06/1998,12.597658,"337,805,152.75","2,434",0,2.92
16/06/1998,12.593938,"337,704,836.91","2,432",0,2.92
17/06/1998,12.596649,"333,986,303.71","2,425",0,2.9125
18/06/1998,12.598618,"333,291,440.08","2,430",0,2.909
19/06/1998,12.600766,"333,742,384.06","2,429",0,2.915
20/06/1998,12.603081,"333,817,514.54","2,430",0,2.915
21/06/1998,12.605553,"333,877,466.79","2,430",0,2.915
22/06/1998,12.60749,"336,316,875.12","2,425",0,2.9325
23/06/1998,12.608386,"334,885,468.49","2,422",0,2.9315
24/06/1998,12.610566,"336,613,516.32","2,420",0,2.9515
25/06/1998,12.614583,"334,401,296.51","2,419",0,2.9365
26/06/1998,12.611765,"333,409,913.13","2,422",0,2.928
27/06/1998,12.614157,"333,500,867.81","2,424",0,2.928
28/06/1998,12.616557,"333,536,279.45","2,424",0,2.928
29/06/1998,12.618963,"333,224,205.43","2,423",0,2.928
30/06/1998,12.629176,"333,898,753.14","2,418",0,2.929
01/07/1998,12.629937,"333,172,234.80","2,407",0,2.93
02/07/1998,12.63252,"333,369,552.65","2,407",0,2.931
03/07/1998,12.631977,"345,644,434.95","2,404",0,2.921
04/07/1998,12.634582,"345,720,718.00","2,405",0,2.921
05/07/1998,12.637189,"345,791,362.20","2,405",0,2.921
06/07/1998,12.638738,"346,711,480.69","2,403",0,2.9275
07/07/1998,12.642757,"347,088,161.24","2,405",0,2.927
08/07/1998,12.646728,"346,602,207.07","2,405",0,2.9245
09/07/1998,12.649408,"346,115,385.42","2,400",0,2.9215
10/07/1998,12.651759,"346,988,895.57","2,401",0,2.921
11/07/1998,12.654021,"347,181,881.29","2,406",0,2.921
12/07/1998,12.656285,"347,241,443.95","2,406",0,2.921
13/07/1998,12.658614,"346,354,160.07","2,394",0,2.9175
14/07/1998,12.656417,"344,489,481.64","2,391",0,2.9125
15/07/1998,12.661903,"339,685,644.01","2,384",0,2.9075
16/07/1998,12.662329,"340,291,235.35","2,388",0,2.9125
17/07/1998,12.661727,"339,365,700.11","2,391",0,2.905
18/07/1998,12.663996,"339,509,346.13","2,395",0,2.905
19/07/1998,12.666267,"339,567,510.60","2,395",0,2.905
20/07/1998,12.668492,"339,333,664.45","2,386",0,2.9075
21/07/1998,12.675884,"338,875,086.02","2,380",0,2.908
22/07/1998,12.676339,"338,227,000.22","2,378",0,2.9075
23/07/1998,12.683331,"338,878,826.11","2,377",0,2.92
24/07/1998,12.686435,"338,549,144.33","2,376",0,2.9175
25/07/1998,12.68871,"338,624,444.50","2,377",0,2.9175
26/07/1998,12.690986,"338,672,984.12","2,377",0,2.9175
27/07/1998,12.693259,"338,835,873.11","2,381",0,2.9175
28/07/1998,12.695531,"338,704,858.92","2,379",0,2.9175
29/07/1998,12.697807,"338,757,691.90","2,379",0,2.9175
30/07/1998,12.695066,"339,120,325.86","2,371",0,2.927
31/07/1998,12.694403,"339,091,697.26","2,370",0,2.9275
01/08/1998,12.695584,"339,185,601.47","2,373",0,2.9275
02/08/1998,12.698966,"339,244,161.99","2,373",0,2.9275
03/08/1998,12.700578,"339,820,102.83","2,373",0,2.9315
04/08/1998,12.695014,"337,036,765.10","2,377",0,2.936
05/08/1998,12.697683,"337,520,261.38","2,375",0,2.94
06/08/1998,12.703843,"339,110,272.19","2,379",0,2.949
07/08/1998,12.706079,"339,072,211.13","2,379",0,2.951
08/08/1998,12.708374,"339,403,228.81","2,387",0,2.951
09/08/1998,12.710674,"339,460,898.52","2,387",0,2.951
10/08/1998,12.712988,"339,176,264.70","2,386",0,2.9505
11/08/1998,12.711067,"338,176,120.59","2,379",0,2.953
12/08/1998,12.717114,"338,834,923.88","2,376",0,2.958
13/08/1998,12.720009,"338,170,201.01","2,374",0,2.9555
14/08/1998,12.72259,"336,915,253.48","2,376",0,2.9465
15/08/1998,12.724911,"337,025,838.02","2,381",0,2.9465
16/08/1998,12.727237,"337,079,783.69","2,381",0,2.9465
17/08/1998,12.730844,"335,299,316.65","2,373",0,2.948
18/08/1998,12.734598,"335,090,205.13","2,374",0,2.945
19/08/1998,12.736929,"334,562,235.54","2,368",0,2.944
20/08/1998,12.738106,"335,388,488.70","2,369",0,2.9515
21/08/1998,12.740215,"337,467,003.40","2,372",0,2.9665
22/08/1998,12.742451,"337,592,835.81","2,375",0,2.9665
23/08/1998,12.744768,"337,651,047.33","2,375",0,2.9665
24/08/1998,12.747084,"337,608,552.05","2,367",0,2.9665
25/08/1998,12.750631,"336,872,065.78","2,364",0,2.9625
26/08/1998,12.755392,"337,187,076.05","2,352",0,2.9755
27/08/1998,12.757153,"333,845,634.36","2,347",0,3.0015
28/08/1998,12.760549,"329,722,505.00","2,299",0,3.012
29/08/1998,12.762913,"330,099,395.04","2,301",0,3.012
30/08/1998,12.765282,"330,150,539.12","2,301",0,3.012
31/08/1998,12.767615,"313,381,469.54","2,223",0,3.021
01/09/1998,12.76933,"309,057,147.26","2,169",0,3.046
02/09/1998,12.770469,"303,587,906.61","2,144",0,3.032
03/09/1998,12.772364,"303,949,681.50","2,133",0,3.0525
04/09/1998,12.774823,"305,931,815.16","2,130",0,3.048
05/09/1998,12.777162,"305,992,399.04","2,131",0,3.048
06/09/1998,12.779502,"306,043,355.35","2,131",0,3.048
07/09/1998,12.781785,"304,412,485.60","2,115",0,3.0495
08/09/1998,12.783991,"304,026,696.35","2,105",0,3.055
09/09/1998,12.786555,"302,562,827.94","2,099",0,3.0495
10/09/1998,12.7887,"303,465,006.00","2,093",0,3.064
11/09/1998,12.791058,"303,774,679.26","2,093",0,3.0655
12/09/1998,12.793403,"303,859,538.56","2,094",0,3.0655
13/09/1998,12.795747,"303,915,224.72","2,094",0,3.0655
14/09/1998,12.798383,"297,795,300.53","2,081",0,3.0525
15/09/1998,12.801478,"294,670,150.60","2,071",0,3.028
16/09/1998,12.803835,"294,491,004.06","2,065",0,3.028
17/09/1998,12.806818,"295,225,945.11","2,059",0,3.043
18/09/1998,12.808775,"292,724,040.67","2,060",0,3.019
19/09/1998,12.811128,"292,806,081.62","2,064",0,3.019
20/09/1998,12.81348,"292,851,403.77","2,064",0,3.019
21/09/1998,12.815315,"292,065,127.42","2,062",0,3.03
22/09/1998,12.81754,"291,211,412.71","2,053",0,3.0245
23/09/1998,12.819281,"290,464,808.15","2,049",0,3.026
24/09/1998,12.820196,"291,354,914.52","2,046",0,3.0355
25/09/1998,12.8243,"290,969,801.00","2,042",0,3.036
26/09/1998,12.826631,"291,004,988.67","2,042",0,3.036
27/09/1998,12.828919,"291,032,254.45","2,042",0,3.036
28/09/1998,12.831069,"288,734,396.29","2,028",0,3.042
29/09/1998,12.833343,"287,860,163.57","2,024",0,3.043
30/09/1998,12.835766,"287,028,707.25","2,024",0,3.035
01/10/1998,12.837507,"288,218,377.70","2,021",0,3.0545
02/10/1998,12.841929,"284,733,029.41","2,015",0,3.0415
03/10/1998,12.844234,"284,902,011.29","2,017",0,3.0415
04/10/1998,12.846541,"284,946,528.83","2,017",0,3.0415
05/10/1998,12.848913,"283,277,919.25","2,005",0,3.038
06/10/1998,12.850143,"282,060,857.72","1,995",0,3.0335
07/10/1998,12.852384,"278,913,785.24","1,994",0,3.0395
08/10/1998,12.854713,"279,034,555.51","1,995",0,3.0395
09/10/1998,12.857464,"279,722,730.06","1,990",0,3.0505
10/10/1998,12.859761,"279,783,679.83","1,991",0,3.0505
11/10/1998,12.862058,"279,832,022.93","1,991",0,3.0505
12/10/1998,12.864521,"279,756,195.60","1,983",0,3.0585
13/10/1998,12.865944,"276,551,208.86","1,980",0,3.054
14/10/1998,12.868083,"275,753,392.36","1,974",0,3.051
15/10/1998,12.866999,"271,604,590.69","1,974",0,3.039
16/10/1998,12.868661,"270,728,205.65","1,965",0,3.044
17/10/1998,12.870847,"270,788,290.04","1,966",0,3.044
18/10/1998,12.873033,"270,829,582.68","1,966",0,3.044
19/10/1998,12.875409,"270,230,615.07","1,963",0,3.041
20/10/1998,12.875737,"254,717,416.30","1,949",0,3.039
21/10/1998,12.877417,"254,140,527.18","1,946",0,3.044
22/10/1998,12.878541,"253,939,707.41","1,943",0,3.045
23/10/1998,12.880871,"253,866,416.42","1,941",0,3.0465
24/10/1998,12.883164,"253,899,858.55","1,941",0,3.0465
25/10/1998,12.885458,"253,944,312.10","1,941",0,3.0465
26/10/1998,12.887751,"253,984,903.48","1,941",0,3.0465
27/10/1998,12.889605,"254,014,202.05","1,933",0,3.0545
28/10/1998,12.886182,"253,398,434.95","1,923",0,3.0615
29/10/1998,12.887538,"251,172,091.99","1,916",0,3.072
30/10/1998,12.890411,"248,824,413.82","1,907",0,3.066
31/10/1998,12.89295,"248,870,761.84","1,907",0,3.066
01/11/1998,12.895489,"248,907,360.77","1,907",0,3.066
02/11/1998,12.894128,"245,941,444.46","1,905",0,3.072
03/11/1998,12.896558,"244,880,821.68","1,894",0,3.0795
04/11/1998,12.899157,"242,785,313.52","1,877",0,3.076
